,nombre,domicilio,alcaldia,latitud,longitud,Colonia name,nivel escolar
2133,Primaria General - Luis R. Alarcon,"Centenario No 88 Bis, Colonia Merced Gomez, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.36595048349467,-99.1970942618732,Merced Gomez,Primaria
2134,Primaria General - Salvador Trejo Escobedo,"Plaza Juarez No 28, San Miguel Topilejo, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.20197399996,-99.14431900018,San Miguel Topilejo (Pblo),Primaria
2135,Primaria General - Gral. Cesar Lopez De Lara,"Priv Rosas Moreno S/N, Santiago Ahuizotla, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47952499987578,-99.21201900003932,Santiago Ahuizotla (Pblo),Primaria
2136,Primaria General - Maestro Celerino Cano Palacios,"Viaducto Miguel Aleman No 117, Buenos Aires, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.40271299987294,-99.1620030000984,Roma Sur Ii,Primaria
2137,Primaria General - Republica De Camerun,"Luis Echeverría Sn,Colonia Presidentes,Delegacion Alvaro Obregón, Mexico Df",Álvaro Obregón,19.37773239601297,-99.22200891337546,Presidentes,Primaria
2138,Primaria General - Constitucion De 1857,"Ramon Lopez Velarde No 272, Roma Sur, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.40956300006429,-99.1563880000513,Roma Sur I,Primaria
2139,Primaria General - Alberto Correa,"Colima No 291, Roma Norte, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.41880800012013,-99.1652849999702,Roma Norte I,Primaria
2145,Supervisar El Programa Semiescolarizado - Cei Venustiano Carranza Viii Mixto,"General Anaya S/N Esq. Circunvalacion, Artes Graficas, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42839773838,-99.12492658202,Centro Ii,
2146,Primaria General - Republica Del Ecuador,"Sur 105 Y Prolong Lucas Alaman, Aeronautica Militar, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.4189291076,-99.11655964008,Aeronautica Militar,Primaria
2147,Primaria General - Mariano Galvan Rivera,"Av De Las Torres S/N, La Noria, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.26756299986,-99.12978599999,La Noria Tepepan,Primaria
2148,Escuela Secundaria Tecnica 109,"Camino Real A Sta Cecilia S/N, Pueblo San Andres Ahuayucan, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.22379100005,-99.10313799999,San Andres Ahuayucan (Pblo),Secundaria
2149,Escuela Secundaria Tecnica 28,"Av Mexico Num 6242, Tierra Nueva, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.26451199955,-99.11538599999,Tierra Nueva,Secundaria
2150,Preescolar General Con Servicio Asistencial - Juan Jacobo Audubon,"Emiliano Zapata No 66, San Juan Tepepan, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.27352300006,-99.12853299988,San Juan Tepepan,Preescolar
2151,Primaria General - 15 De Mayo,"Osa Mayor Y Gemelos S/N, Prado Churubusco, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.35535455043778,-99.12892898301334,Prado Churubusco,Primaria
2152,Primaria General - Diego Rivera,"Prolg Moctezuma Ote S/N, Fracc Romero De Terreros, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.34183581556799,-99.16785492792692,Romero De Terreros,Primaria
2153,Primaria General - Club De Leones Numero 3,"Candelaria S/N Y Pacifico, Ampliacion La Candelaria, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.3347126018562,-99.1494524717166,Pueblo De Los Reyes Hueytlilac,Primaria
2154,Primaria General - Profr. Librado Rivera,"San Alejandro Y San Emeterio, Santa Ursula Coapa, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.30666800005753,-99.15603200000976,Pedregal De Santa Ursula Iii,Primaria
2155,Primaria General - Xavier Villaurrutia,"Av Rosario Castellanos S/N, Unidad Habitacional C T M, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31350736790614,-99.1034157748988,Ctm Viii Culhuacan (U Hab),Primaria
2156,Secundaria Para Trabajadores - Quirino Mendoza Cortes,"Isidro Tapia Esq Matias Enriquez, Barrio San Sebastian, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.25483317125,-99.00661635532,Santiago Tulyehualco (Pblo),Secundaria
2157,Primaria General - Zimbabwe,"Zona Com De Lomas De Plateros, Colonia U Hab Lomas De Plateros, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.37060799981643,-99.19497699984768,Torres De Mixcoac (U Hab),Primaria
2158,Primaria General - Melchor Muzquiz,"Melchor Muzquiz No 1, Colonia San Angel, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.3426201204118,-99.19122812102565,San Angel,Primaria
2159,Primaria General - Club De Leones De La Villa Numero 3,"Puerto Cozumel S/N, Heroes De Chapultepec, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47353499973,-99.09044899995,Heroes De Chapultepec,Primaria
2160,Primaria General - Gral. Pedro Ogazon,"Av 412-A No 258, U San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.46687799972,-99.06954400009,San Juan De Aragon 6a Seccion (U Hab) I,Primaria
2161,Secundaria General - Alberto Beltran Garcia,"Av 298-A, Unidad Hab El Coyol, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.48741609994,-99.0896632311,El Coyol (U Hab),Secundaria
2162,Primaria General - Belice,"Av Eduardo Molina S/N, Juan Gonzalez Romero, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.50440735763,-99.08693284035,Nueva Atzacoalco I,Primaria
2163,Primaria General - Generacion 21-22,"Av Ipn No 4847, Tlacamaca, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47581599989,-99.13655299989,Tlacamaca,Primaria
2165,Escuela Secundaria Tecnica 48,"Hermandad Y Ebano, Granjas De Navidad, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.37562860808238,-99.28777591779964,Navidad (Granjas De Navidad),Secundaria
2166,Preescolar General - Dr. Atl,"Cda Av 4 Poniente Y  6 Poniente, Renovacion, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36757399982,-99.05105300002,Renovacion,Preescolar
2167,Primaria General - Thailandia,"Pto Mazatlan Manzana 11 Lote 5, Colonia Piloto Adolfo Lopez Mateos, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.37355465404227,-99.23165235301944,Piloto (Adolfo Lopez Mateos),Primaria
2168,Primaria General - El Pensador Mexicano,"Jaime Torres Bodet No 132, Santa Maria La Ribera, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44785599936843,-99.15798699983264,Santa Maria La Ribera Ii,Primaria
2169,Telesecundaria 91,"Vidal Alcocer Num 112, Centro, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44189900030024,-99.1232560009067,Centro Ii,Secundaria
2170,Escuela Secundaria Tecnica 12,,Cuauhtémoc,19.4533960000099,-99.1329620000598,Nonoalco-Tlatelolco (U Hab) Iii,Secundaria
2171,Primaria General - Republica De Tunez,"Tres Zapotes No 81, Letran Valle, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.37586999975802,-99.15155499983852,Letran Valle,Primaria
2172,Telesecundaria 120,"Florencio Antillon Y Pablo Garcia, Juan Escutia, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.38433478881,-99.03116038594,Juan Escutia Iii,Secundaria
2173,Primaria General - Dr. Pedro De Alba,"Tolteca 22 Y 26, Santa Barbara, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36064879847,-99.10472853747,Santa Barbara (Barr) I,Primaria
2174,Preescolar General - Guillermo Prieto,"Emiliano Zapata S/N, Lomas De Zaragoza, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35484122319,-98.99687848853,Lomas De Zaragoza,Preescolar
2175,Primaria General - Presidente Miguel Aleman,"Ignacio Zaragoza, Caracol, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42788724035,-99.07172629232,Caracol,Primaria
2176,Primaria General - Mariano Hidalgo,"Moctezuma No.1, Santiago Acahualtepec, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35633099997,-99.00460399997,Santiago Acahualtepec (Pblo),Primaria
2177,Preescolar General Con Servicio Asistencial - Aurora Ortiz De Marquez,"C Armero Y M. Saenz Z-9 U Ctm, Unidad Habitacional C T M, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.30861799992863,-99.11033899998844,Ctm X Culhuacan (U Hab),Preescolar
2178,Primaria General - Pedro Ascencio,"Lazaro Cardenas No 1110, Vertiz Narvarte, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.35968499984542,-99.15191499981238,Portales Iv,Primaria
2179,Preescolar General - Tatokke,"3A Cda. Buena Suerte No 228, Los Olivos, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.31023700043,-99.05265300002,Las Arboledas,Preescolar
2180,Primaria General - Plan De Ayutla,"Av Corola S/N, El Reloj, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31754600004136,-99.14127099994708,El Reloj,Primaria
2181,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 11","Emiliano Zapata No  300, Santa Cruz Atoyac, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.36643699995048,-99.15743600005662,Sta Cruz Atoyac,Primaria
2182,Primaria General - Lic. Jose Ma. Lafragua,"Ignacio Allende 77, Paraje Zacatepec, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35646681767,-99.01610143967,Paraje Zacatepec,Primaria
2183,Preescolar General - Profra. Nieves Zedillo Gonzalez,"Calle Nube S/N, Los Angeles, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34299283,-99.06820569979,Los Angeles,Preescolar
2184,Primaria General - Profr. Jose Santos Valdes,"Calle Yaqui S/N, Degollado, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.31804726525,-99.04208135972,Predio Degollado,Primaria
2185,Primaria General - Lic. Eduardo Novoa,,Benito Juárez,19.36448900019031,-99.14670000013292,Portales Iii,Primaria
2186,Escuela Secundaria Tecnica 86,"Caracol Y Prolongacion Rio Churubusco 1A Secc., Arenal 1A Secc, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42529200112,-99.06641316971,Caracol,Secundaria
2187,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 68","Apango S/N Y 2A  Cda  De Apango, Gral Felipe Berriozabal, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.55641453933,-99.13220777967,Cuautepec El Alto (Pblo),Primaria
2188,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 4","Av  De Las Granjas No  690, Santo Tomas, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.4882029999472,-99.17337499981532,El Jaguey-Estacion Pantaco,Primaria
2189,Primaria General - Defensores De La Republica,"Norte 3 No 4609, Defensores De La Republica, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47462400025,-99.14273299996,Defensores De La Republica,Primaria
2190,Preescolar General - Republica De Italia,"Av Del Parque Y Av Texcoco, Cuchilla Del Tesoro, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.44835599965,-99.05766600002,Cuchilla Del Tesoro,Preescolar
2191,Primaria General - Francisco Zarco,"Av Javier Rojo Gomez S/N, Santiago Atepetlac, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.52321799987,-99.16073799999,Santiago Atepetlac,Primaria
2192,Primaria General - Profr. Francisco Nava Bañuelos,"Av Poniente 140 Y Norte 31 A, Unidad Lindavista Vallejo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49460082648,-99.15203928813,Nueva Vallejo,Primaria
2193,Primaria General - Merced Hidalgo Monroy De La Torre,"Mariano Salas No 226, Estanzuela, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49113400004,-99.10405500007,Martin Carrera Ii,Primaria
2194,Primaria General - Lic. Juan Antonio De La Fuente,"Av Victoria No 203, Industrial, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47349100011,-99.12205300011,Industrial I,Primaria
2195,Primaria General - Escuela De Nueva Creacion,"Temizco S/N, Pueblo Santa Ana Tlacotenco, Delegacion Milpa Alta, Mexico Df.",Milpa Alta,19.173613999837,-98.99237699987,Santa Ana Tlacotenco (Pblo),Primaria
2196,Primaria General - Jaime Sabines,"Av Ffcc Sn Rafael Atlixco  3490, Santiago Zapotitlan, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.295462000033,-99.021021,San Francisco Tlaltenco (Pblo),Primaria
2197,Secundaria General - Rufino Tamayo,"2Da Cda 633 Entre 641 Y 633, San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.45816850635,-99.06553077991,San Juan De Aragon 4a  Y 5a Seccion (U Hab) Ii,Secundaria
2198,Primaria General - Profr. Jesus Sotelo Inclan,"Accion Social No.31, Mirasoles, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.31478024257,-99.07446197676,Mirasoles (U Hab),Primaria
2199,Primaria General - Estado De Mexico,"Martires De Chicago Y Felix Gmez, Primero De Mayo, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.44486758578,-99.10052790653,Primero De Mayo,Primaria
2200,Primaria General - Constituyente Ing. Julian Adame Alatorre,"Allende No 56, El Carmen, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.35459899988466,-99.16260600000275,Del Carmen,Primaria
2201,Primaria General - Guillermo Bonilla S.,"Av Sur 28 No 110, Agricola Oriental, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.38485599998,-99.06634599995,Agricola Oriental Vii,Primaria
2202,Primaria General - Julio Verne,,Azcapotzalco,19.49070336878906,-99.2075241561693,Providencia,Primaria
2203,Preescolar General - 20 De Noviembre,"Camellon Oriente 95 Y Norte 64 A, Martires De Rio Blanco, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.46243246574,-99.11346102289,Martires De Rio Blanco,Preescolar
2204,Primaria General - Profra. Carmen Cosgaya Rivas,"Av Guadalupe Victoria S/N, Cuautepec De Madero, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.54316999986,-99.13845000019,Cuautepec De Madero,Primaria
2205,Secundaria General - Republica De Francia,"Av Oceania Y Av 567, U San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.44844131294,-99.08386119338,San Juan De Aragon 2a Seccion (U Hab) I,Secundaria
2206,Telesecundaria 80,"Av Lazaro Cardenas Num 152, Nueva Vallejo, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.488723000119,-99.14499000015,Nueva Vallejo,Secundaria
2207,Secundaria General - Roberto Koch,"Benito Juarez Y Canal Nacional, San Francisco Culhuacan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33447363288,-99.11200929584,Tula (Barr),Secundaria
2208,Secundaria Federal,"Rancho De La Palma Y Frontera, Colonia Tizapan, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.34168799991192,-99.1964300000436,Tizapan_Tizapan San Angel,Secundaria
2209,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 87   M","Ernesto Elorduy No  5, Ex-Hipodromo De Peralvillo, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.45941608321639,-99.13887202979367,Ex Hipodromo De Peralvillo,Primaria
2210,Primaria General - Telpuchcalli,"Otoño 1 Y Av Azcapotzalco, Angel Zimbron, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46777282777964,-99.1880391936633,Angel Zimbron,Primaria
2211,Primaria General - Veinte De Noviembre,"Malvon No 230, Hogar Y Seguridad, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46847100036276,-99.16985099998976,Hogar Y Seguridad/Nueva Santa Maria,Primaria
2212,Primaria General - Dr. Agustin Rivera,"Arcos De Belen No 45, Centro, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.42709399993857,-99.146490999997,Doctores I,Primaria
2213,Secundaria Tecnica 3,"Calle Aztecas Num 1, Morelos, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44487299985765,-99.12857299985004,Morelos Iii,Secundaria
2214,Primaria General - Obrero Mexicano,"Av Ceylan Y Poniente 146 S/N, Ferreria, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.50309100017566,-99.17380599995144,Ferreria,Primaria
2215,Preescolar General - Estancia Jardin Infantil No. 19 D.I.F,"Fresno No 125, Anta Maria La Ribera, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44794600001867,-99.161179000006,Santa Maria La Ribera Ii,Preescolar
2216,Preescolar General - Maria Elena Chanes,"Francisco Gonzalez Bocanegra No 72, Morelos, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44618200003124,-99.1345700000698,Morelos Iii,Preescolar
2217,Primaria General - Luis G. Leon,"Av Peralvillo No 51, Morelos, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44786499993932,-99.13243100010403,Morelos I,Primaria
2218,Primaria General - 21 De Marzo,"Monterrey No 357, Roma Sur, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.40474599987031,-99.16084300008517,Roma Sur Ii,Primaria
2219,Preescolar General - Xicomulco,"Francisco I. Madero No 1, Pueblo San Bartolome Xicomulco, Delegacion Milpa Alta, Mexico Df.",Milpa Alta,19.20557899988,-99.06800999992,San Bartolome Xicomulco (Pblo),Preescolar
2220,Preescolar General Con Servicio Asistencial - Ollin Calli,"Canal De Garay No 20, San Nicolas Tolentino, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32082399991,-99.07399000002,Cerro De La Estrella Ii,Preescolar
2221,Preescolar General Con Servicio Asistencial - Estado De Veracruz,"27 Y 29 Retorno De Fray Servando, Jardin Balbuena, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.41623408993,-99.10070173653,Jardin Balbuena Iii,Preescolar
2222,Preescolar General - Adolfo Lopez Mateos,"Roman Lugo Y Eduardo Bustamante, Adolfo Lopez Mateos, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42123463183,-99.07142069281,Adolfo Lopez Mateos,Preescolar
2223,Preescolar General Con Servicio Asistencial - Laura Escudero,"Trabajo Y Prevision Social 682, Federal, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.41837599992,-99.09112800009,Federal,Preescolar
2224,Preescolar General Con Servicio Asistencial - Aquiles Elorduy,"Cerrada Cecati No 11, Pueblo Santa Catarina, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.48803228460009,-99.17594635213422,Santo Tomas,Preescolar
2225,Telesecundaria 67,"Ferreteria Y 24 De Abril, Ampliacion 20 De Noviembre, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.4428027688,-99.11487610253,20 De Noviembre (Ampl),Secundaria
2226,Primaria General - Republica De Pakistan,"Av San Juan No 652, Granjas Modernas, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47820699965,-99.10266399969,Granjas Modernas-San Juan De Aragon (Ampl),Primaria
2227,Secundaria General - Secundaria Federal,"Av San Miguel Entre 1Ra Y 2Da Cda, Cuautepec El Alto, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.56010206117,-99.13626024322,San Miguel Cuautepec,Secundaria
2228,Preescolar General - Jose Apis Dervich,"Jardin S/N, Pueblo Santa Cecilia Tepetlapa, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.215047999601,-99.10228799996,Santa Cecilia Tepetlapa (Pblo),Preescolar
2229,Preescolar General - Maria Perez Valiente,"Av. 3A, 5A Y 34A, Santa Rosa, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.5248786753719,-99.17112198333,Santa Rosa,Preescolar
2230,Primaria General - Xochimilco,"Selva Y Morelos S/N, Barrio San Pedro, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.2562439998,-99.10569999982,San Pedro (Barr),Primaria
2231,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 93","Nueva Jersey 17, Napoles, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.3907087254656,-99.17806067612652,Napoles,Primaria
2232,Primaria General - Dr. Carlos Bauer,"Oriente 153 No 3708 Y Norte 72, Salvador Diaz Miron, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.48593157025,-99.09872764128,Salvador Diaz Miron,Primaria
2233,Primaria General - Francisco Cesar Morales,"Cerros Sn Antonio/Sta Isabel S/N, Campestre Churubusco, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.34017199991919,-99.13906200004448,Campestre Churubusco,Primaria
2234,Primaria General - Heroica Veracruz,"Calle 317 No 66, Unidad Hab El Coyol, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.487553142435,-99.08934373967,El Coyol (U Hab),Primaria
2235,Primaria General - Jose Jesus Aguilera Palomino,"Ocoxal S/N, Pedregal De Santo Domingo, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33087833201358,-99.17197751015928,Pedregal De Sto Domingo Ix,Primaria
2236,Preescolar General - Coyo-Hua-Can,"Tepalcatzin Y Mixtecas, Ajusco, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.319228120928152,-99.16021865068082,Ajusco Ii,Preescolar
2237,Primaria General - Laos,"Zempoala No 300, Narvarte, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.38231299987892,-99.14955699996014,Vertiz Narvarte,Primaria
2238,Preescolar General - Enrique Flores Magon,,Benito Juárez,19.3948665685253,-99.18449557412386,San Pedro De Los  Pinos,Preescolar
2239,Primaria General - Carlos Pellicer,"Av Cafetales Y Santo Tomas S/N, Unidad Habitacional C T M, Delegacion Coyoacan, Mexico Df.",Tlalpan,19.29468299975785,-99.11460899999852,Granjas Coapa,Primaria
2240,Preescolar General Con Servicio Asistencial - Republica De Honduras,"Sur 119 No 1919, Juventino Rosas, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.389559000133,-99.10602299959,Juventino Rosas Ii,Preescolar
2241,Secundaria General - Juan Amos Comenio,"San Raul Y San Castulo, Santa Ursula Coapa, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31347499976165,-99.151579999708,Pedregal De Santa Ursula I,Secundaria
2242,Escuela Secundaria Tecnica 20,"Calle 5 Esquina Guadalupe S/N, Pantitlan, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.402622023401,-99.06171414485,Pantitlan V,Secundaria
2243,Primaria General - Revolucion Mexicana,"Coconetla No 53, De La Cruz, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.39998300027,-99.11426100069,Coyuya (Fracc),Primaria
2244,Primaria General - Profr. Antonio S. Lopez,"Av Centenario No 1519, Colonia Heron Proal, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.35996451045531,-99.23003606610168,Heron Proal,Primaria
2247,Escuela Secundaria Tecnica 15,"Calzada Azcapotzalco La Villa No. 259, Pueblo Santa Catarina, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.4882540000128,-99.17947100006552,San Marcos (Barr),Secundaria
2252,Preescolar General Con Servicio Asistencial - In Ixtli In Yollotl,"Explosivos S/N, Lomas De Chamizal 1A Secc, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.38820989588582,-99.25890296677964,Lomas Del Chamizal,Preescolar
2253,Primaria General - Ramon Manterola,"Av Juarez No 8, Cuajimalpa, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.35126000031438,-99.28601900025112,Las Tinajas,Primaria
2254,Secundaria General - Jose Marti,"Calz Tulyehualco Y Cuitlahuac, Los Reyes Culhuacan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32205198233,-99.09419883308,Lomas Estrella 1a Secc (Fracc),Secundaria
2255,Preescolar General Con Servicio Asistencial - Israel,"Soja No 71, Granjas Esmeralda, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35404499994,-99.12024400005,Granjas Esmeralda,Preescolar
2256,Primaria General - Profr. Rafael C. Haro,"Av Emiliano Zapata S/N, Bosque Residencial Del Sur, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.27500707718,-99.128202915,San Juan Tepepan,Primaria
2257,Preescolar General - Irlanda,"Cerro Del Cubilete Sn, Campeste Churubusco, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.34682400005475,-99.13333099981105,Campestre Churubusco,Preescolar
2258,Preescolar General Con Servicio Asistencial - Xochicalpilli,"Av. El Altillo Mza 1, Villa Coapa, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.29275899995,-99.1290159999,Narciso Mendoza-Villa Coapa Super Manzana 1 (U Hab),Preescolar
2259,Primaria General - Cuauhtemoc,"Avenida Mexico No.22, Santa Maria Aztahuacan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3552206762,-99.02412411499,Sta Ma Aztahuacan (Pblo),Primaria
2260,Preescolar General Con Servicio Asistencial - Capitan Emilio Carranza,"Puerto Aereo Y Oriente 33 S/N, Peñon De Los Baños, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.43638038223,-99.08754237369,Peñon De Los Baños,Preescolar
2261,Preescolar General - Elvira Jimenez Villafuerte,"Carretera Ajusco Y Tizimin S/N, Z U E Ejidos De Padierna, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.28948708199,-99.21776234049,Heroes De Padierna I,Preescolar
2262,Preescolar General - Juan A Mateos,"Av Insurgentes Sur No 4597, La Joya, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.27690381613,-99.16622045768,La Joya,Preescolar
2263,Primaria General - Profra. Emma Godoy,"Chapab No 10, Cuchilla De Padierna, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.27490300026,-99.22017600016,Cuchilla De Padierna,Primaria
2266,Preescolar General - Luz Gonzalez Baz,"Oriente 116 Y Sur 133 S/N, Gabriel Ramos Millan, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.38890486141,-99.10167289014,Mosco Chinampa,Preescolar
2267,Primaria General - Ing. Joaquin Gallo Monterrubio,"Pascual Orozco No 65, Barrio San Miguel, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.39240854436,-99.11707070715,San Miguel (Barr),Primaria
2268,Secundaria General -  Marcos Moshinsky,"Anenecuilco No 30, Emiliano Zapata, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.3165860002773,-99.10931599998398,Emiliano Zapata (U Hab),Secundaria
2270,Primaria General - Hermanos Galeana,"Ignacio López 3, Coloni Pueblo Santa Lucia, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.35727800014803,-99.2561830001175,Santa Lucia,Primaria
2271,Primaria General - Popol Vuh,"Educacion Tecnologica S/N, Jaime Torres Bodet, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.23182722159,-98.99824360223,Jaime Torres Bodet,Primaria
2273,Primaria General - Fray Melchor De Talamantes,"Calz Ricardo Flores Magon No 165, Unidad Nonoalco Tlatelolco, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.45314299993273,-99.14837000018156,Buenavista I,Primaria
